"","date","B1_cv","B2_cv","B3_cv","B4_cv","B1_glcm_contrast_std","B1_glcm_homogeneity_std","B1_glcm_dissimilarity_std","B1_glcm_entropy_std","B1_glcm_ASM_std","B2_glcm_contrast_std","B2_glcm_homogeneity_std","B2_glcm_dissimilarity_std","B2_glcm_entropy_std","B2_glcm_ASM_std","B3_glcm_contrast_std","B3_glcm_homogeneity_std","B3_glcm_dissimilarity_std","B3_glcm_entropy_std","B3_glcm_ASM_std","B4_glcm_contrast_std","B4_glcm_homogeneity_std","B4_glcm_dissimilarity_std","B4_glcm_entropy_std","B4_glcm_ASM_std","B1_window_3","B1_window_5","B1_window_7","B1_window_9","B2_window_3","B2_window_5","B2_window_7","B2_window_9","B3_window_3","B3_window_5","B3_window_7","B3_window_9","B4_window_3","B4_window_5","B4_window_7","B4_window_9","site"
"319",20240709,0.392226337656901,0.487340980552144,0.313345503255031,0.322345235834221,35.6109519478888,0.19555023266485,1.79637549428827,0.482835202473259,0.17113865865473,32.1048927651611,0.204840904853398,1.73349223275963,0.492353206706352,0.171401292601067,31.4851162000877,0.157989342384091,1.68021303760284,0.383546684083488,0.12262138992535,19.3270729674798,0.147442492606251,1.31183856876637,0.315261637460488,0.0844428678493935,15.9863928361383,17.8812381569933,18.7560170764458,18.9774900451966,14.8225281007144,16.1684243637289,16.5675919090395,16.4104735123494,14.4600033908913,16.3612760453235,17.6957558691606,18.5869793246525,9.69896013310984,11.9806982892741,14.5520507928319,16.7364775037062,"site27"
"419",20240812,0.386340898546833,0.508934821134998,0.368553615389399,0.321712871195354,23.8570893178851,0.193956746076263,1.57507250800656,0.51345248164226,0.192532939639908,22.0245556606944,0.216570471919186,1.55119575066991,0.597043794338734,0.236477112664273,22.9614438386619,0.204978200065658,1.55465101162375,0.570086567491538,0.225134017423837,16.0880994226686,0.152892075237183,1.20881119055419,0.342257289317724,0.0987447747944599,16.4589327476409,18.1882560992917,19.378004087193,19.9812309324235,14.4563169035111,15.6657726320707,16.269007412193,16.3727661186771,15.5828999319067,17.691027921932,18.8749687744532,19.3195538748388,9.35108406652397,11.3291753771049,13.4144034814737,15.3235611710944,"site27"
"120",20240408,0.0618218380147031,0.0994100443500314,0.0513814814938672,0.138313595937567,6.57664303712544,0.110912575188414,0.8645543371048,0.184476452757441,0.0366927774819026,6.0578045393561,0.14505754077275,0.920498285960236,0.258540437225456,0.0595004044016001,9.08652790496283,0.111234540072408,1.03173247294896,0.191531139837406,0.0409609478234476,5.96551171466872,0.150760687731564,0.931832710430748,0.264031184219561,0.0654427774485016,1.59712691599363,1.92329095059792,2.25185452540985,2.43475849195271,2.17674166209903,2.97996599693995,3.49446776460386,3.73680574196241,1.75256381361658,1.85946498251674,2.07724123702625,2.21768618717213,3.2837485404238,4.91014120425274,6.10624546839999,6.76155899635591,"site28"
"220",20240513,0.187359183290215,0.301427474472587,0.0973828087831654,0.169472332258459,5.00923544523719,0.143584883282273,0.827232149402109,0.253432922342658,0.0560935185266954,5.47540603346181,0.171388766065732,0.932873981887784,0.330336510578428,0.0862554923308299,8.08200968061844,0.10928800499038,0.928382729157024,0.146483795333651,0.0262524724096569,4.69477832614002,0.143603327095701,0.830266741597395,0.257424742623043,0.059225944432373,3.03520293046755,3.69308778114959,3.94353210964354,4.03339381178693,3.68914535124031,4.8196666109146,5.38036598512808,5.55686909317327,2.1469936461468,2.29831247727636,2.27461203771399,2.17632024842805,3.34947405771736,4.56120068681408,5.40375337337768,5.96789066936076,"site28"
"320",20240709,0.193582846926742,0.343037751626636,0.0960828165125218,0.181544353908122,6.81695760801496,0.1609904807996,1.00806946163138,0.290516707109492,0.069736649252426,8.68448078655365,0.207275184863669,1.25824788022512,0.415060168680138,0.124718386007751,6.04333070133267,0.122857327123508,0.82870927741221,0.214092404631828,0.0488118929901566,6.54203207521576,0.140771189327136,0.983504791439027,0.234332737703773,0.0514694585898946,3.14037755353965,4.05596848300923,4.42149540294278,4.51464918396487,4.71843304751835,6.66880768465576,7.76683230945258,8.33101220459569,2.30944523911371,2.25346411635945,2.00230575593269,1.84322645184579,4.34569918052322,6.30451590620166,7.58001951958882,8.24571320066728,"site28"
"420",20240812,0.238344561577954,0.382375058354279,0.245115880179998,0.198024415657921,5.64847449735859,0.149787235922571,0.887086058337575,0.26015879037396,0.0569808440794648,5.57004943313127,0.182091201796414,0.961154828216065,0.387739772084811,0.112058048777267,4.3057800721713,0.179352890843794,0.837419478265915,0.40827803888179,0.130991998188947,5.06805541480344,0.137616049738759,0.854569297002041,0.251720248600063,0.0565722894358322,3.13975403218788,4.07513572883391,4.49236925700524,4.54180591509985,4.02671255170584,5.68279890650785,6.53772352505352,6.87167829750981,3.16285567240305,4.36024461505433,4.99142091698877,5.23402248622853,3.60785607048692,4.93975620979146,5.76864579598177,6.34123602106104,"site28"
"121",20240408,0.0989984515290085,0.111811040692923,0.101738404724276,0.143146683839465,3.49187773488701,0.134990521252308,0.691449276153414,0.226073555374333,0.0481993504076702,4.14340753121421,0.161269913744068,0.802676586057959,0.29963223191682,0.0712111703385888,4.47160015566429,0.13628653618732,0.770784345577971,0.239338507538987,0.0522058523821432,4.75007238366335,0.153003345983188,0.843594364705945,0.279192037441593,0.0662495400100761,2.32824712921551,3.1614952588347,3.41403056976759,3.21315010981639,3.04019463948868,4.33264662295662,4.99696733277393,5.14957153309515,2.71882470787822,3.24706604835213,3.53055720731272,3.48430242803318,2.69885370859034,3.83472361773519,4.64929984144384,5.0715368847922,"site29"
"221",20240513,0.264579748842008,0.322120651801798,0.250069190203991,0.290862331919267,4.08992897018302,0.164018759072503,0.811464406422061,0.31561263948995,0.0713844872590401,4.6295659453948,0.176525951214279,0.86509619595722,0.356427500437974,0.0913747932094201,3.16032048115297,0.148437769364695,0.674511717986957,0.323592726523285,0.0826382047377614,4.55791334911419,0.164618529210331,0.838888639739871,0.300892116955494,0.0768815133208095,4.76047393750126,6.83670964888644,7.7541815519164,7.73371013404604,5.38204390916729,7.75838312252931,9.00508712705992,9.19769686881611,4.53871679098513,6.31227192207326,7.02493410963866,6.90427453864232,4.37219596839367,6.46519957020537,7.95144813423511,8.91095095171266,"site29"
"321",20240709,0.201446576225483,0.272223160910132,0.187274031602643,0.226035161137905,5.68124621763701,0.164051745880386,0.937872950950772,0.318596662963813,0.0850050050958213,6.01805823373894,0.201478437451643,1.07445059923024,0.38323084976657,0.101861587898557,3.87623700972868,0.143457600052691,0.737402625486213,0.249060025513799,0.0555351358059322,4.03648349554678,0.146090236515267,0.76816181023644,0.277928180044194,0.0640746231711314,3.77900770700064,5.12974785984535,5.68362456908705,5.65282588428028,4.93626171010865,6.8183833472344,7.60840609918068,7.55865662432787,3.32352233100967,4.37105440692064,4.92700699576234,4.91311605017288,3.64435188203818,4.95577673798729,5.80505558753668,6.32247869826972,"site29"
"421",20240812,0.300709431724794,0.391411383814582,0.279726855738935,0.348775369634163,5.8699077058481,0.185913896856476,1.0335836688147,0.352948123954687,0.0918150804477575,6.31279972047644,0.235979312821507,1.14656062764541,0.562510417183553,0.207037237379068,5.99582463260993,0.211325865708751,1.08303212428505,0.454496166555617,0.141770807732107,4.76036361353122,0.155188030684658,0.857841472929752,0.306691246011059,0.0895578182830607,5.23262560483301,7.12312220007535,7.65580012510404,7.34452813560255,6.24423685620669,8.55976426218726,9.35402285083859,9.18326317455734,5.27538436339361,7.3801849370327,8.16123849796753,8.05302877475512,4.95612813110122,7.3421217808647,8.97185717995058,9.7972363660816,"site29"
"122",20240408,0.0457871540730106,0.0598304423728648,0.0533267575989668,0.0801437522271663,4.71579964034615,0.153824935900385,0.802042216990896,0.316641021433368,0.0905925968251951,4.1612197877188,0.151949270168751,0.743085895007255,0.332637585814493,0.0979898820099062,4.7806499606438,0.135032050297894,0.765264180243246,0.255199195302409,0.0640729865809517,3.49219295560358,0.143646805551016,0.686112287417426,0.28863265489463,0.0769004699269458,1.41298955961745,1.72210665629285,1.89421311195331,1.96237868777184,1.46522378125821,1.89837066169244,2.16982727449472,2.31258317514343,1.86930877031203,2.09429447779247,2.23142168219963,2.27244664991686,1.92378072116961,2.45356967934418,2.79996705761203,2.97796490536614,"site3"
"222",20240513,0.137925207474067,0.230414982919504,0.125091765707064,0.0953637062658881,3.6231157928667,0.176210076648985,0.748322762868707,0.429338088456895,0.142602159827923,4.92200005377907,0.18168822991534,0.847511657758326,0.458518750395191,0.160909972094821,4.00122880693688,0.162746843942345,0.77618506154442,0.342369918279908,0.094923259097106,5.62563538901366,0.160650271292657,0.908688944127426,0.308782786855559,0.081928065012844,2.3981567144558,3.26352699009321,3.69303757707762,3.86990411810895,2.71024808211872,3.82493806397733,4.37437777978942,4.61653588899973,2.87030438543978,3.76507599582423,4.18354976948814,4.30368549119508,3.69935593923091,4.7979962081728,5.2328337704393,5.34969409708814,"site3"
"322",20240709,0.149469752458008,0.221905518066348,0.137437517995143,0.0791078290355947,4.32073118732081,0.17966848629316,0.832825463346572,0.393487506410355,0.11593503542463,4.05728863936912,0.193740967919385,0.828146949074403,0.452905270613625,0.147443069639974,5.19019762689876,0.154521901644124,0.870286354285643,0.29048565401496,0.0732858148605837,3.4526887998145,0.17049556572086,0.741007935101782,0.384884306506645,0.114722541528675,2.21127437481216,3.01400017325792,3.37461463430089,3.51105077535287,2.5683270043107,3.5013495469011,3.84215557285441,3.86970258424785,2.93329901331844,3.94665182145509,4.43426508464559,4.62818779692461,3.31855616477522,4.3243960713754,4.66597960393367,4.68625171200784,"site3"
"422",20240812,0.181868840106042,0.250521735622474,0.159462996719068,0.126839234655093,4.30397476226332,0.192243693361758,0.869599132574838,0.430775750407299,0.137147429454728,4.9114525330549,0.18756263191544,0.892968537836675,0.414344413973238,0.125238390449444,4.37742219286489,0.179668800986852,0.840974734587693,0.387380314887886,0.112459822678133,4.9932912620883,0.18794525590528,0.933376016168761,0.384941008965075,0.10812038109583,2.40756870628328,3.33937324751564,3.76465127967097,3.91853299965051,2.33562359126532,3.24913462220899,3.65285537164174,3.75270181372517,2.06479131224705,2.87396461380358,3.24214918088491,3.34297758075624,4.14857082646047,5.58023834953231,6.10039649350182,6.16090448873977,"site3"
"123",20240408,0.0463700719454578,0.0641255811883635,0.0466207090102284,0.0751380935727425,8.34319161842966,0.113781968172785,0.954498221412311,0.186716185559399,0.041914276211985,7.8042976013138,0.123528542755868,0.980698645290768,0.222789402234246,0.0529990224301327,8.44868318504995,0.127972565501545,1.02541677043956,0.225410684127333,0.069465184879937,5.55154021509248,0.129614246486404,0.836213209289319,0.21941835719994,0.0510774047276169,1.21101308369163,1.32505160290228,1.46873769898054,1.5483031108015,1.35765099346252,1.62671857373169,1.7395035312981,1.76261915892261,1.76279526844587,1.9511091415197,2.1092440827087,2.15215713641604,2.1300673508481,2.81973248537057,3.28891985907334,3.58227915184541,"site30"
"223",20240513,0.17132126641725,0.363751065178528,0.105548499013581,0.19696034263572,7.85330250022603,0.126517911285991,1.00329953858934,0.208888654053408,0.042439274378912,7.58827226579215,0.190710287292694,1.17196503803091,0.364947969435802,0.0939226535720612,10.2942488771607,0.112169746989797,1.09891693456869,0.160967497249254,0.0309840924097614,7.53647137640255,0.157369839750559,1.08571734064511,0.254958285158701,0.058791829226087,2.10234281024847,2.84521741796648,3.29322943018124,3.50914295025391,2.94039197946239,4.21288218269096,4.876721283947,5.24735391626499,2.37385325901648,2.97889728844292,3.28224764924833,3.4554870505444,4.88716139898736,6.60008815144042,7.46615447736125,7.82276348050595,"site30"
"323",20240709,0.17016450262644,0.309321246726536,0.114708923134942,0.197038319308135,2.69406290520556,0.155529839938609,0.549705899058265,0.398484197128647,0.128655572812882,2.71828034600513,0.190993352020471,0.674285215037799,0.512860948659694,0.178387403283834,4.8969104443508,0.138233761940931,0.804063908904547,0.26073623351992,0.0630934447549186,8.79294505795511,0.167373941270601,1.20523525716938,0.259011987990948,0.0588954601037007,2.76367819942169,3.88483761174081,4.46067006724219,4.68673088587433,3.23837282479825,4.57561723364219,5.35663340758235,5.84650906115226,2.73101835378576,3.48191917922968,3.7854491855034,3.793215267419,5.40084582856735,7.66317701869866,8.78122715541486,9.23834615982548,"site30"
"423",20240812,0.231820713008036,0.418287228336875,0.240869052485979,0.232002625517798,4.19827424887163,0.175598438965704,0.830944533697013,0.379257218892097,0.111160576825904,4.60066919130542,0.218336306436552,0.964860345514354,0.504319613280894,0.164107771173202,4.8753190277725,0.176021961905438,0.902318977407344,0.355454481782441,0.0961064562406332,6.08659459169497,0.148948044138608,0.956260426633757,0.254694181402804,0.055749015261358,2.34299406997322,3.34710616196808,3.9431764792953,4.15638999613845,3.01580809409482,4.51075855740251,5.4469008483176,5.98795934771329,2.28593633781824,3.42634254829767,4.10151894991693,4.40463556525349,4.79257271172994,6.46880371808364,7.08945168260267,7.12768844871489,"site30"
"124",20240408,0.0380180319000278,0.048563257982509,0.0368950015282447,0.0478276267786961,8.27438264342,0.130018580149522,1.0296550958626,0.223294615621519,0.0543997641528473,7.23922765649329,0.123191350230046,0.962112990279863,0.198762242797767,0.0422624879090154,6.65022489379694,0.120558781509158,0.881556666570148,0.201462566158269,0.042054537664442,3.94180571736954,0.148109746988404,0.736301699014242,0.292751095096849,0.073351927545529,1.28471796979349,1.34285299214806,1.26808527623254,1.13425153736766,1.30975077153189,1.46178551536436,1.450769017148,1.40873214706465,1.41611209994522,1.28476891955785,1.2451989940641,1.23290960865168,1.94665566770547,2.4707668063855,2.93685271776271,3.36532492274648,"site31"
"224",20240513,0.108057620511662,0.207004792275313,0.0675290743907751,0.0782347433541379,10.3290197925031,0.144921177556769,1.23491661104014,0.218719977487598,0.0447691152208913,12.3260609534121,0.173215779503757,1.44147343504834,0.293010933234844,0.0687337278586512,7.21719804843666,0.132137676714591,0.950937911622022,0.214112453590535,0.0461443371533343,3.06639261984776,0.150150996605443,0.653170465758373,0.330534184500389,0.0911054204812308,2.56304696778608,3.16332896275121,3.1392353306146,2.85931351181949,3.1128899697624,3.93870784343841,4.05694240436173,3.88651457952143,1.75596146200876,1.70898832658095,1.65251725664681,1.57209219951982,3.02954065354299,4.25007908152906,5.2036263778181,5.98175022128427,"site31"
"324",20240709,0.10279033812857,0.209395446907991,0.0913927682400716,0.0801556890413215,5.48928676798202,0.145529133769013,0.871576910761297,0.255242955475002,0.0600997438197401,5.74562967413886,0.153474865032001,0.909342672177908,0.274845409233087,0.0685231764548186,3.96041663884157,0.128417558480554,0.683222976077694,0.263970867274586,0.0693348904036734,3.6177183454136,0.142739818927785,0.687140074017563,0.299543345651766,0.0803779127705828,1.9434547520987,2.43622524915857,2.57521761038142,2.57957587355564,2.57374980847996,3.23244101486386,3.35707811680447,3.32528787353902,2.10401124053717,2.61748353767146,2.92131531890167,3.07227311826737,2.20414701164052,2.87752903035407,3.20775884270551,3.35680597923662,"site31"
"424",20240812,0.105182560885908,0.174518814780783,0.102936499227688,0.0683716338794342,7.77328044123254,0.176010357016433,1.10091775122598,0.340740104454915,0.0923035601883749,9.113259128927,0.17719021607827,1.22508816456536,0.318999145526659,0.0805934387755725,8.2166138797012,0.162931748897235,1.09398023201958,0.317654052786829,0.0887206585196831,4.45394983850962,0.150452073920805,0.767783258846574,0.312280839898449,0.0843331549571361,2.30507303827734,2.87849063203735,2.99740612321784,2.91743410705265,2.62733963831721,3.32227557886078,3.48522471170622,3.48781355812964,1.94044569559629,2.45221595008476,2.61894913967061,2.64185713955989,2.7772469157581,3.88179488609528,4.70237955578572,5.35059511393705,"site31"
"125",20240408,0.0511508439770729,0.0674698449968894,0.0500572420793831,0.080469901332674,5.19565169273296,0.153097399201417,0.85997266641546,0.302855678655295,0.0863278660748108,5.35788612859155,0.144197332842333,0.834320190873905,0.292625429491597,0.0798119324559358,7.72879671951295,0.124598795407715,0.975500889764695,0.213072063184114,0.0512305425112117,4.86975459086594,0.148417866663505,0.802276731921879,0.281211974556555,0.0730655412795961,1.39862452882987,1.70374702260126,1.96710586867257,2.15204171617206,1.37611562511477,1.71866942093547,2.03784796147703,2.27324062175365,1.76512796834224,1.83613185471089,1.89950500248107,1.93632161674845,2.02462587683503,2.64864759102923,3.15444440908871,3.47807791633975,"site32"
"225",20240513,0.156565863894311,0.279349907571926,0.098661064452943,0.0830315330222685,8.83996804260527,0.188147504126875,1.20733622850098,0.359082314626783,0.0905543167566381,9.51493774648788,0.2081833138597,1.27418475584663,0.454590469234078,0.149161735025844,6.16475822565696,0.141555428707049,0.888655978477568,0.250355891738628,0.0584226625680087,3.57912777843033,0.150125382266533,0.705614529762399,0.30104510920952,0.0795188306929833,2.8259376609868,3.82896924705183,4.32504336553944,4.52415428967436,3.05680479724233,4.24115513987523,4.87160454007963,5.17572830864843,2.16744874545392,2.77490119784452,3.08338411413605,3.20927206820637,2.58817014944958,3.75092136478142,4.56958128513508,5.01614975814885,"site32"
"325",20240709,0.15300369338964,0.202002273502023,0.12787825210568,0.0644898810110772,7.64760523564138,0.181453959773915,1.10904890695934,0.339718619203124,0.0883291959551628,8.05944696212986,0.169166608842086,1.08706566776587,0.336043432881763,0.0930851142531085,6.09424492650638,0.115855494754586,0.83958314402474,0.200195032063621,0.0421987832449952,3.28216452940924,0.149033401182845,0.672530575222093,0.3237351270898,0.0907544971580724,2.18998343523196,2.97068190908313,3.34033497745823,3.48678562162286,2.2999497962157,2.99885700989169,3.22603949476333,3.20562625043984,2.35019591142064,3.07975889467323,3.62633013785399,3.94682161642841,2.08061158615278,2.77642983680058,3.29780125891158,3.60751338176745,"site32"
"425",20240812,0.173147117733508,0.226837623754747,0.141915105332292,0.101868333281597,5.05962271035124,0.191577766674032,0.922019023695195,0.406782733043095,0.115385169724583,7.10034986949309,0.190550404202441,1.06654842139727,0.405690210060606,0.126437778138706,4.97082717346921,0.166485792182068,0.858839145148524,0.349464007535266,0.0943312680264136,5.94017402050695,0.151732010179916,0.910776989781515,0.282961372230433,0.0761327208124836,2.19467484635487,2.98714825952417,3.31871765955923,3.39141981723273,2.18930528056811,2.91125151030263,3.1559449016013,3.1229840167283,1.7536672030605,2.32208759114305,2.53242575653202,2.51635693524461,2.52269477823591,3.50764120660588,4.18132709269611,4.56054300556838,"site32"
"126",20240408,0.0483537155920807,0.050482407176406,0.0491987223455687,0.0620252634279903,6.77916036216963,0.12152728021477,0.90037997151614,0.203058300567662,0.0439037977578377,8.95323975819711,0.132231861163835,1.05026084008776,0.222650079276376,0.0519170542037586,9.35496158778341,0.116806627241318,1.05017710253544,0.164334720463984,0.0331170790721429,6.2905013828549,0.121933053634494,0.880771505221044,0.193045830077901,0.0399738852224646,1.72081636887573,2.02599117643782,2.04270227908673,1.9157897385662,1.54184706268929,1.77364251927981,1.8026286182116,1.73655203526673,2.0475956627697,2.22468243337807,2.24206717830796,2.15372264514388,2.17260160975053,2.62531907829442,2.6921637292112,2.6063498582096,"site33"
"226",20240513,0.142848478624216,0.260845626919945,0.100213350362589,0.0672797096138122,8.24268155180391,0.161920337662809,1.12316187503193,0.292167921297296,0.0737912011096361,13.1549383839328,0.196909355397491,1.55015032676286,0.356543354998766,0.0969003572412149,6.30176622525264,0.133355818219793,0.899431399368703,0.226968264914752,0.0498163614078976,7.15571675306678,0.113503717043343,0.920380928034567,0.179741318473754,0.0369300983982735,3.01729333193638,3.67135997238599,3.67247476121337,3.43750343591126,3.69100296739078,4.75259659054027,4.97176620226176,4.78059397227592,2.53147429080009,2.81493877326311,2.6972272475638,2.48497589481162,2.89588333879661,3.32661005252923,3.36176424094639,3.24961068103849,"site33"
"326",20240709,0.11937371072026,0.178507395331288,0.0991457286711455,0.0553416100261075,9.36633299260062,0.149984279622425,1.17314471845544,0.25780966942415,0.0627652413343867,12.8510177358213,0.168060216122267,1.43395986809229,0.287544364590961,0.0722090016270954,6.28807126282608,0.122735300596609,0.868811850689196,0.218363503809994,0.0512245123281245,8.55120203521624,0.12020264202395,1.02737909951545,0.18094781898348,0.0369451741918778,2.07789130577452,2.45692773412948,2.40081227856097,2.20631202181814,2.48748346753265,3.00437511252907,3.03521408257056,2.91228973654353,2.27908993902424,2.54799743639253,2.48669068512453,2.33474557025963,2.46776344129408,2.85379415940966,2.9591576518076,2.89240372677524,"site33"
"426",20240812,0.196732724947206,0.347588843727564,0.20663769545097,0.0722001450764998,6.78466984817003,0.155320963193717,1.01336054229642,0.279117260604268,0.0679857514918876,6.09621146629247,0.178881037153777,0.999027596462011,0.361544536717796,0.104665314680918,5.17224059602795,0.167769586107541,0.897000548022735,0.341264204332399,0.0968720579299609,8.16867751992328,0.135818588529697,1.0596208611773,0.210442118786528,0.0460463291554867,3.0288390971337,3.89517927760714,4.17253477318619,4.19639591613119,4.01150877317289,5.39549288230931,6.04022534889025,6.36357785538836,3.00759944456393,4.02191968492137,4.50293475745761,4.7178038402235,3.00432113689005,3.55578693860305,3.50840408172977,3.22884033605503,"site33"
"127",20240408,0.0518922094096608,0.0559252523404721,0.0536205225618446,0.054412717148174,4.16248687658655,0.130258807730254,0.708279751277363,0.251832291342256,0.0596510544981152,6.44034006057917,0.136790311736222,0.929747592439246,0.242189773543924,0.0520954091183558,7.330289271696,0.12466173651644,0.93052157795376,0.202655652167034,0.0436330354060889,8.17890907352075,0.15533973700039,1.08962992455581,0.273185540250799,0.0682136714504864,1.57892860593085,1.98515101909445,2.29056929225977,2.46998378356155,1.6516887618193,2.18268313341089,2.49459559636149,2.66218001707295,2.01720111804165,2.2858364350357,2.60856798876021,2.79458337760089,2.23312671751682,3.1775123926345,3.76438734542882,4.03048358567521,"site34"
"227",20240513,0.123691077597253,0.24763113932457,0.0866038361379532,0.06215628100449,5.84346767177545,0.190182123602036,0.949339041388681,0.449954497194422,0.154243592868943,8.04445891353102,0.194110572049707,1.16635314537264,0.38639040939867,0.109849511544823,6.35230984826031,0.167544361225431,0.958132728497472,0.320510060036414,0.0855060345162495,8.28715108170834,0.167951981399459,1.16202989996796,0.289678726813265,0.0648230550112507,2.76986289368897,3.90343241308119,4.52934018595292,4.82466901363225,3.30532588945178,4.68715900023712,5.38899433570311,5.6842734830678,2.47752341949978,3.24322122761913,3.76622195970485,4.06009912844969,3.54150961231487,4.94684091374361,5.59675009642413,5.82100913735052,"site34"
"327",20240709,0.103855749718173,0.162040447230529,0.0856354263211217,0.0449602328291245,5.25213032124733,0.179998416365479,0.91246094447153,0.380769712213956,0.112355379346415,7.47153471981057,0.192892376097408,1.08827503533697,0.414508406304934,0.122784107455764,6.38758548194834,0.131070882726326,0.917135846060298,0.236254172596103,0.0540904318470339,8.46166409802961,0.150691115296524,1.12971337940094,0.254610304906338,0.0598676024848186,2.18113235666074,3.16509634986253,3.73078317610041,4.00279331604206,2.7562507793272,3.7781786625525,4.19879417757428,4.29352827074319,2.17120494267308,3.06332424793316,3.70250412491158,4.0440296226211,2.64515240264918,3.72892515260692,4.26271938234229,4.43043424289829,"site34"
"427",20240812,0.123347608008531,0.187672857485236,0.120883310439074,0.074789554120912,5.0678799123682,0.206138456928022,0.938417537153928,0.465058702989954,0.148917912913779,6.47387801667345,0.204556486867354,1.05157838847667,0.448084154102169,0.136764044199424,5.79457167309951,0.218019903499868,1.01201323496211,0.525484464911602,0.187522646643118,6.26260457480296,0.19237830272459,1.0493487445031,0.414426883968474,0.123593375624147,2.16364567156958,3.1914670880935,3.805837126512,4.10248148047552,2.43170503087175,3.45172078210616,3.9861321137036,4.22144777386228,2.09287513165537,3.07168139253187,3.65221459663671,3.93071926244953,3.77362496099711,5.49250080729657,6.48434031877717,6.92105848733922,"site34"
"128",20240408,0.0673447017228805,0.0800102074388004,0.0472438712371162,0.0985997437569484,10.4168415455516,0.140185237303738,1.18492251343824,0.253392911805736,0.0537929754446713,10.835751165393,0.159390041171995,1.23316594430471,0.272666588807445,0.0601941813813158,11.1860843863943,0.127739930159641,1.15798964070411,0.197622794431407,0.0434692145454925,5.86272619840089,0.134374728711979,0.901340261010217,0.234924044923829,0.049207705253151,2.84089651626406,4.06392253354005,4.93275325129691,5.57532508210851,3.00279836805962,4.27881668555253,5.00605707623392,5.39624682184659,2.19512493899203,2.49705459805198,2.60745410610253,2.69632276815584,2.88822888382826,3.62678588496482,4.04503679067671,4.1905368537997,"site35"
"228",20240513,0.165251597901755,0.23487110675728,0.0990481287811439,0.169588331538149,8.14191139019534,0.162164391878511,1.01744915220359,0.336935357211466,0.0885515083669197,10.1262224264198,0.166685458396056,1.18478112155489,0.305130785521893,0.0688376875738919,6.02615795967405,0.137050068850565,0.870016609364148,0.249622061407816,0.0589196310411754,6.35437075092657,0.131316313787061,0.927233768607892,0.229714978627745,0.0513240666761859,5.8117827009373,8.63990332248129,10.2786399088401,11.1891516260387,5.56203893197072,8.01311558379006,9.25311608646592,9.76005959515208,3.11654616445866,4.23489851230091,4.8398254437596,5.15151588001745,4.43429269155403,6.01415051263944,6.74568997379189,6.81974326769815,"site35"
"328",20240709,0.14644060559224,0.208592192099976,0.0839158034149366,0.147720367531305,9.54516168802948,0.166848420521094,1.13592970826386,0.340702809817465,0.0864887732496961,10.1969260556529,0.160313781730057,1.14800230308409,0.313524228673539,0.0708334691176127,7.84002132524895,0.124407665228273,0.952376637937479,0.213169083922711,0.0450827933455688,6.48433301467319,0.129443847447749,0.930717864499024,0.214439695842297,0.0455346310930544,5.0013027744367,7.47195832432987,9.02407356282161,10.0044950529363,4.96029235980652,7.09033851593866,8.2136326472826,8.67463311533616,3.01071915584629,4.12995123251438,4.9037228108953,5.41937395246294,4.37402549311701,5.15562874202063,5.45032166455176,5.49793459788963,"site35"
"428",20240812,0.20719850181544,0.300055015803191,0.203200999693541,0.134166926971187,11.1532994590138,0.169729678259895,1.2578634415112,0.323467375416869,0.0775607861911257,11.2983859786455,0.189830350903681,1.31606933133777,0.392602036378159,0.101412812154689,11.7336835142246,0.192700410209023,1.33147136008276,0.378596426535231,0.109163199105325,9.99439267590915,0.11660007952632,1.02063088883242,0.174618899365514,0.0326582673663884,6.53581519330656,9.36841094581225,11.0716264336795,12.03034978075,6.79388826645291,9.46539662270516,10.6866433425983,11.0204420703611,6.07253648030263,8.61670047397583,9.96010484056514,10.5201200684239,4.20888569009558,4.5990360000709,4.72280395316513,4.77890358249306,"site35"
"129",20240408,0.0498139172915234,0.0701099156741346,0.0583448537133254,0.116731346284182,4.15227290375938,0.144487520999364,0.728012250673302,0.296655957291077,0.084682596685646,4.0614591771035,0.14759034912642,0.72566665538409,0.304925497644877,0.0838702762574192,3.66713831292566,0.132693825549787,0.671913408956889,0.267413188443656,0.0661082249863474,2.43701761408174,0.158359265012392,0.601981064866827,0.372060222746166,0.110301571841664,1.65476098083795,2.02977360689953,2.36991905174266,2.66820786104817,1.96486819992273,2.59978903584407,2.96446792452467,3.15172190104654,2.05761240450066,2.48359860305884,3.02995603298227,3.54216126427923,2.72834676226577,3.86301384356291,4.78527899586202,5.53485861881785,"site36"
"229",20240513,0.150645841458045,0.278995868298869,0.126170508221306,0.168883705083158,3.99697568881205,0.174426241032935,0.780442860860903,0.398791189446319,0.123198168429125,5.90600854289867,0.194461526384748,1.01710941240261,0.410012471628892,0.127913710585667,3.13521759654533,0.150323046123356,0.644339710253675,0.348874602378395,0.0941911524743228,2.34024535849621,0.158263795522857,0.574760986958592,0.410016365990519,0.133707826326681,2.65144305589227,3.60878071048703,4.23359416544729,4.70275161603391,2.87863275530397,3.91100920943556,4.45159393077827,4.75279099276968,2.69139406139863,3.76891784003652,4.74099816348906,5.57925889960026,4.50066937613963,6.63449886538114,8.34812795617705,9.79093236580844,"site36"
