"","B1_glcm_contrast_std","B1_glcm_homogeneity_std","B1_glcm_dissimilarity_std","B1_glcm_entropy_std","B1_glcm_ASM_std","B2_glcm_contrast_std","B2_glcm_homogeneity_std","B2_glcm_dissimilarity_std","B2_glcm_entropy_std","B2_glcm_ASM_std","B3_glcm_contrast_std","B3_glcm_homogeneity_std","B3_glcm_dissimilarity_std","B3_glcm_entropy_std","B3_glcm_ASM_std","B4_glcm_contrast_std","B4_glcm_homogeneity_std","B4_glcm_dissimilarity_std","B4_glcm_entropy_std","B4_glcm_ASM_std","B1_RaoQ_window.3_alpha.1_std","B1_RaoQ_window.5_alpha.1_std","B1_RaoQ_window.7_alpha.1_std","B1_RaoQ_window.9_alpha.1_std","B2_RaoQ_window.3_alpha.1_std","B2_RaoQ_window.5_alpha.1_std","B2_RaoQ_window.7_alpha.1_std","B2_RaoQ_window.9_alpha.1_std","B3_RaoQ_window.3_alpha.1_std","B3_RaoQ_window.5_alpha.1_std","B3_RaoQ_window.7_alpha.1_std","B3_RaoQ_window.9_alpha.1_std","B4_RaoQ_window.3_alpha.1_std","B4_RaoQ_window.5_alpha.1_std","B4_RaoQ_window.7_alpha.1_std","B4_RaoQ_window.9_alpha.1_std","B1_coVar","B2_coVar","B3_coVar","B4_coVar","date","site","agg"
"11",5.38690031780541,4.42811680259221,3.93887481847346,3.56137982053813,7.39554727332572,6.33261735029178,4.90154661597231,3.90833108075307,6.28592145549246,5.23360709032823,4.17810501111083,3.36407888489091,6.7010394176496,5.7353278278912,4.75123241186984,4.05296437041226,11.0192931974441,7.35394357287802,6.13738477623652,5.36467161896569,13.4730672068213,11.0845043404793,9.74900692510184,8.83678884647038,7.39543360732809,6.01261769931573,5.06890919620396,4.4729699077683,5.30763745520178,4.96360715024931,4.56053019557014,4.17862938230068,3.74156566103393,3.41714843789785,3.05878256530884,2.72890426777932,2.35203392736483,2.04516162839065,1.76825520116451,1.56705170533548,20240722,"site10","agg4"
"12",3.2762217640062,3.18797382743962,2.91268513381193,2.69725781087825,2.85375997006903,2.89110461178815,2.66371800207483,2.48737256338949,9.33782835492903,9.0011893439815,8.18232829694872,6.62788255560977,10.7817096192691,10.0170789890297,8.55979728919373,6.47206351778215,6.36787940071507,6.66343007395042,6.33221809351727,5.36391173860834,5.30436589175502,5.58352854845869,5.37850204196481,4.66594267576008,0.105843179919154,0.219814675629658,0.111799231347225,0.131576668397013,0.233969629570212,0.342201999340428,0.17019662518439,0.133695028814118,0.129952334979413,0.125878320396569,0.129255134242287,0.126404263288072,0.208062967715584,0.208413701328532,0.191001880648339,0.163001854209611,20240812,"site10","agg4"
"13",6.21018615838843,0.131625952145406,0.869112860763882,0.228107705699535,0.0510738300508004,4.23270347291635,0.159836459775082,0.667515690041877,0.404293934969411,0.12769121139176,6.3824323194584,0.12813867472517,0.900243023034982,0.218528496290229,0.0506030665069238,4.41800339685714,0.132674028631232,0.752916682699775,0.240341662192824,0.0539516169990842,3.6162220078706,0.134643825858601,0.680429316629526,0.26558534926348,0.0644153201306026,3.02436996908604,0.158046702496932,0.657243328131598,0.360729832319902,0.105362994664836,3.22677185605,0.138927827364398,0.65749128004795,0.286226382271944,0.0724948905193507,2.93078136261816,0.140213091264835,0.627760091809282,0.293882748157563,0.0748811212850501,20240408,"site14","agg1"
"14",5.83407089130217,0.126666376481884,0.839042891999025,0.226297361175727,0.048371092084329,4.02486908091976,0.148694250342834,0.75227519364618,0.29257711099532,0.0715098192274477,4.74913616802107,0.141052714725862,0.798556244566562,0.258411631296804,0.0620128842260469,4.96228046613616,0.139980935640474,0.821264592739189,0.254204217271738,0.0594404417619252,6.87529374861589,0.134698821236617,0.934788702215654,0.229883344528554,0.0508620863269026,4.64726651993654,0.146846773099173,0.786085337759685,0.287777710647384,0.0726941606413059,3.96111529746098,0.141505870016921,0.697630472892765,0.292151211400641,0.0731646977352653,3.71670895552929,0.142618433174688,0.685765139013498,0.305316370005,0.0833447484688453,20240523,"site14","agg1"
"15",3.40580972152044,3.797364300878,3.78801621119513,3.69399079428963,4.24886559305814,5.18455727975338,5.30494562697037,5.21965900830889,3.9547592739557,4.71912418718189,4.89373313743447,4.81647516541745,3.73066177497279,4.53223733668467,4.80716335450255,4.80395886652334,4.87497036632925,5.72559868553093,6.03842351429047,6.17680637529105,2.86873088925807,3.69359960191106,4.0241213651003,4.14745406635484,4.37391604108081,5.2742388623316,5.57561260224625,5.65378893874267,3.25332103000503,3.93575753206264,4.21413614184572,4.35455407811074,4.89404712806145,5.44658362591951,5.36829337262144,5.13216118959237,5.24780390007488,6.43259357672416,6.64113322638288,6.54660630087932,20240722,"site14","agg1"
"16",4.05806332797453,4.85100428017625,5.03718548439362,5.00767268702932,3.31419935253161,4.09195416871689,4.34485024590744,4.39187669625222,4.6644511427829,5.21417752767997,5.20911541663646,5.06698534305381,3.6143256633778,4.26174924769822,4.2927622309751,4.13431829251436,3.68712736042783,4.49626620103409,4.74160646966453,4.72232213393445,2.81769047904976,3.49846630374413,3.73690748673952,3.75532238424244,0.0920268425442508,0.170154675856021,0.104453995463175,0.104989748323488,0.227007756668873,0.169638473169271,0.224622408406907,0.202102238271974,0.138097226648627,0.233313609603155,0.122476451908779,0.103174001795677,0.137753314124624,0.172694390534951,0.1319030238483,0.117261076247533,20240812,"site14","agg1"
"17",14.4689762165507,0.0940507252964063,1.22255315461681,0.12818315159538,0.022551773318003,10.2135982694482,0.130449362096596,0.977656008093636,0.227687530186145,0.0498197441616993,13.3094409471344,0.0967017514823371,1.20455669307338,0.136723580312782,0.0253894188774776,10.21248947426,0.100556768138274,1.0594967970525,0.141622673026816,0.0262596027047405,7.72089750216977,0.108412812929611,0.942171450629085,0.155708768939678,0.0300929986819748,8.27461745922712,0.122837995271848,1.00242206253884,0.189736417425935,0.0370309350876424,6.99355792658282,0.110124848715544,0.897404639500841,0.16975241935541,0.0334600984727704,6.13284698784786,0.113444555682425,0.84661627925372,0.181111954650942,0.0345591080309626,20240408,"site14","agg2"
"18",11.844002985456,0.0913546683213303,1.08307269140813,0.13846758937391,0.0269147778420888,9.68281651940743,0.105863426306964,1.06142122214682,0.150762836134759,0.0284011727723734,10.7259745802392,0.100044105338292,1.09885848793353,0.135828478909754,0.0250697989479403,11.5054515867536,0.0984278720308959,1.1328679405258,0.133842390862459,0.0260429936057969,13.3385936833063,0.0915789900942061,1.18627487483356,0.122933400173574,0.0222941017114416,12.6630820386124,0.0998755529008392,1.1588971357194,0.135744024310567,0.0251335087382899,9.22277161236338,0.108234385492061,0.983766498987068,0.162239087675109,0.0299464022396783,8.74353031408809,0.109690074018336,0.962461489581329,0.171171973333882,0.0330908384337077,20240523,"site14","agg2"
"19",3.66809867241274,3.56454571210757,3.30765343620624,3.05032772601119,4.97891072551915,5.01317082871037,4.848285778764,4.66721581183718,4.70980872415647,4.67887159691538,4.32907803198301,4.02780006630236,4.58950426882674,4.71682308313391,4.45845554203571,4.19207029921742,5.80773573245428,6.18321711809774,6.08830993496026,5.90536198054721,3.75269061921605,4.10293053000815,4.03937265893067,3.91407240480527,5.35442992164047,5.6226634320404,5.4982360334335,5.2809937752317,4.0493748321559,4.39920967499086,4.45195050762571,4.34669244720327,5.4139006886889,5.05181609740123,4.62719171919057,4.27620814615274,6.39713146956164,6.38934005443498,6.08533193867672,5.79272047487947,20240722,"site14","agg2"
"20",4.84392291673691,4.91710000539769,4.55852581181476,4.12647777747772,4.16661161188339,4.34530779004942,4.11161198814383,3.78273758787436,5.05381411795953,4.88727371766304,4.45792150887462,3.94141120137063,4.16783293716265,3.99481803012734,3.57076947002638,3.14774789369605,4.53270213853251,4.63450396610043,4.15933895045076,3.61532092407838,3.55547381124745,3.69360629887883,3.32903914925539,2.90604105664906,0.0854099802877122,0.164650067603954,0.0984915987689963,0.100287793266062,0.219770374683144,0.165632981531297,0.218394607958254,0.197490583406341,0.131672561782715,0.226469059089764,0.117020433813767,0.0992476625273059,0.128865453082907,0.165012557337634,0.12701358184741,0.114342566793502,20240812,"site14","agg2"
"21",33.9187559488585,0.0756059385460988,1.92156173400217,0.0872717239529149,0.0146319623023143,25.3797788651831,0.0935029006382299,1.73588077285175,0.107202776929907,0.0187396626497538,23.9526301192344,0.0783496984649336,1.61269325157617,0.0910583079888375,0.0144140282832455,21.5180472478794,0.0902632228575533,1.53067973520675,0.110616731882555,0.0195872222138413,16.5219993923229,0.0900987374584654,1.26882225719733,0.109563706481757,0.0204457220680712,22.4964016223339,0.0910972634470832,1.49210635915576,0.132990389303923,0.0241305694216965,13.8120708953722,0.0839588314842352,1.18191190445732,0.101765283509905,0.0173765829007441,13.1103279008898,0.0894589474232836,1.17059847554664,0.120189749330809,0.022338579804361,20240408,"site14","agg4"
"22",20.684529417344,0.0756744000752255,1.42692376591375,0.0880999715298657,0.0145015200290867,17.2266230069745,0.0695814173780333,1.28600961332086,0.0822453886649449,0.0127461894581639,25.5244255292059,0.0762482259495028,1.59948568957263,0.089035535494544,0.0145338668981325,25.6777765030746,0.0718358659352507,1.55006548192796,0.0947812455658511,0.0159935075140658,31.3688206471513,0.0762049944397429,1.85801666595149,0.0923347888055907,0.0157435078128169,22.3013827544865,0.0876562281490192,1.52936238032872,0.0864659133702426,0.0150778458079466,20.7561007966135,0.0806811283047343,1.50073761199333,0.103234692973118,0.0167266168893472,18.2129303043944,0.0836450433213106,1.38006532520274,0.116762522241189,0.0209996953027622,20240523,"site14","agg4"
"23",3.40505928395411,2.90662572556043,2.47997021991642,2.1747694936087,4.5639596566244,4.33465722113151,4.06713734090675,3.99503333619018,4.19827508336243,3.56709373102226,3.03455460615984,2.52428511726995,4.36269013216595,3.8228244410053,3.2061949987029,2.6558608022601,6.04369574290448,5.67482945830914,5.48560088466852,5.15445376249014,3.89268351096191,3.62672762885179,3.47145668004014,3.32766939572894,5.70951594270224,5.13444352914817,4.63783070069863,4.17439535306795,4.54696863342402,4.26960225439165,3.85101324204473,3.51458612187707,4.83872368813208,4.19372932983838,4.07255006178196,3.87779613735366,6.44626912372394,5.95084919776159,5.56927590352301,4.99310023616757,20240722,"site14","agg4"
"24",4.58434396025915,3.67421876231834,3.19567360189318,2.76710835333144,3.88154396392718,3.24943638983027,2.82126940328989,2.40308370121013,4.70144392028734,3.56290267229711,3.17171231680459,2.77309947459883,3.78346138379505,2.90245811440413,2.29007433993179,1.89056428964491,4.34476082356845,3.33438602868779,3.00360567055148,2.67630014772309,3.58701982554874,2.75975273288576,2.4577866801123,2.33150547810692,0.0701588246199027,0.149753084686004,0.0834856995293178,0.0886005199768191,0.205826727920085,0.156444002471184,0.204781031968089,0.187373003684185,0.11809050843511,0.209774832899381,0.104066299487154,0.089108597740172,0.110603658122683,0.145245011983253,0.115335066010082,0.107337083192824,20240812,"site14","agg4"
"25",7.10901127240008,0.195595655747026,1.01383478819606,0.460282887334581,0.15162553005627,5.00988044639382,0.179025438763396,0.819309297568315,0.447198549184764,0.148507195598737,5.6802553559245,0.130206928832036,0.84965733184933,0.221154378565806,0.0498091222557052,4.57147223919838,0.131307299316715,0.756446402933016,0.240837227195932,0.0545209096803715,7.74415130339014,0.122985185221025,0.935677963038706,0.209133527582473,0.0445207580586474,4.7569923449229,0.148162404865023,0.791925658157435,0.290921324161789,0.0750823068464344,5.75501565876956,0.13761793546695,0.840954430269057,0.254800372847166,0.0617429390829326,3.56080095932837,0.136042841141737,0.663967048239282,0.28099289672334,0.070754253939953,20240408,"site8","agg1"
"26",6.552142456907,0.199463321500518,1.02419699075411,0.453104757623618,0.145137091958697,3.63465652195453,0.199373624469752,0.679365354902121,0.661937387461317,0.287246101903746,4.51795967589786,0.181551381308737,0.81779805647701,0.443962489596591,0.148362991036004,3.26056584483724,0.173641732513467,0.690712424317115,0.446724834347101,0.152613424284634,6.72701206778493,0.128399915104774,0.900320928109324,0.222574407803483,0.0496360801617233,6.76461152871814,0.163977622259854,0.976103586692288,0.324784865918215,0.0842358306517977,5.09136989087538,0.128517109286549,0.798316867474071,0.234894229634203,0.0565185803292236,3.63438361761577,0.133175467379996,0.683646015553325,0.257661835081894,0.0625601019237029,20240523,"site8","agg1"
"27",6.2276159246942,6.86620198965437,6.67400496420192,6.38968318651998,5.1370462481642,6.00802394449854,6.00612503206418,5.78759250225363,2.20115194910635,2.43412514381607,2.33302922748936,2.15295545483192,2.21234005470456,2.52133319316458,2.4941420649283,2.38421507782548,3.60931748779746,3.87691010995541,3.72768281121307,3.50720669741888,4.22558225514283,5.11440719167268,5.17808924983988,4.90364419960733,2.56239337695229,3.13806350684627,3.30319811978704,3.33263626990506,1.94355136490634,2.43290881239021,2.60916464838262,2.64939453270375,3.15272633051296,3.88236931332464,4.08394237335106,4.09008635904074,3.01848522907697,4.00416827613081,4.48330091798017,4.71202986300027,20240722,"site8","agg1"
"28",2.35359473442608,3.0817201771589,3.38031413717843,3.50183534202176,2.04272243914605,2.70125774788257,3.01768438977184,3.19343441176946,3.73014456773223,3.90206356537453,3.73199802434956,3.57309039271527,3.73079885116204,4.1871276790828,4.19844086989588,4.13356817713557,3.24008552845029,3.56524239322977,3.50196023451395,3.37017092694065,2.58418743443944,2.97768198175197,3.07554319990763,3.12105880664032,0.178472103420314,0.267864313430769,0.0859514183434032,0.0937418474519656,0.0773046746120916,0.129942001420039,0.0877826639845453,0.0760654267938252,0.0814658356529278,0.138886321778091,0.0931356474630086,0.095448014529265,0.126226767444375,0.188914568661816,0.112068740265674,0.101375352097236,20240812,"site8","agg1"
"29",12.9365996386713,0.153681383617622,1.31419209867504,0.250841515463908,0.0584712555103696,12.2435931433259,0.142243262964166,1.17673172279202,0.249121398578414,0.0561309651679984,13.4324475355135,0.0823626727797518,1.15725946581341,0.107198305063989,0.0193883453863858,9.4580588918936,0.0906495912571326,0.973948937705056,0.125648182045476,0.0221864545759905,13.9773911223321,0.0971617848589373,1.23538281414395,0.126435817925352,0.0225825644653315,13.9692328494019,0.106138058968315,1.23716628258849,0.141264961431142,0.0259968083368357,13.6647791081583,0.105004785591892,1.21064052508636,0.15148602274044,0.0290726757376904,9.68223376307173,0.11012673903819,1.03722476574483,0.165579256829437,0.032957128717778,20240408,"site8","agg2"
"30",17.7583642356571,0.177152188149096,1.6647423582533,0.285461466620302,0.0717412881239007,8.25004981831975,0.210368823241534,1.08656053990212,0.522828374908229,0.182314187369967,12.5473253984152,0.162792025630031,1.31739971098878,0.28835269072943,0.0724180072181551,8.55377121356206,0.151183165221321,1.06126705269791,0.275784681544823,0.0658437684040435,13.4950404903381,0.0923803219311062,1.20880634594725,0.119500998610324,0.0241196360074678,17.692957869245,0.120918659472791,1.51125433218552,0.175649121569189,0.0349965486203701,10.1928595858504,0.094398798547728,1.04957332857601,0.133169904575406,0.023965866705904,7.5438678346053,0.100915517249829,0.904258559030744,0.157928304299809,0.0312409002616936,20240523,"site8","agg2"
"31",5.7102169105818,5.45781158737707,5.18169291699683,5.023018220914,5.44695429098987,5.30736265864163,4.87933573397141,4.6682529417687,2.32295095265239,2.06788659194229,1.76135558886153,1.50626291158413,2.49224875354327,2.35812670720024,2.10281595305549,1.87543777534351,3.70350506427865,3.39695998446553,3.04972086398762,2.75312409288416,5.06529199947651,4.70966829675611,4.19642401780491,3.80700427522853,3.13418955242264,3.30950793414638,3.22183362325315,3.09731029170476,2.47889626542027,2.62660222027509,2.56645967315309,2.46870517277127,3.51615630574287,3.66392138522895,3.51686304190549,3.3225582429878,3.84096153813793,4.45556171214606,4.56867785079071,4.5037670279892,20240722,"site8","agg2"
"32",2.94255914670958,3.28562289839578,3.4159795191195,3.47547850588658,2.64990637350366,3.10069612407704,3.36606333192916,3.53015889315639,3.67992500696393,3.41399419079479,3.23521758485277,3.02704616733197,3.83866567537893,3.86292290554521,3.71341789964425,3.42230367260331,3.49744838875144,3.28954565151897,3.04029594373103,2.87854600537052,3.03562672078805,3.16330033116149,3.16967158757237,3.15941348296479,0.162574614743463,0.254691784055339,0.0811239478977309,0.0897724170297572,0.0716029649401391,0.123508704440379,0.0838791223355327,0.0731834324584453,0.076998450617743,0.133527518881599,0.0907038544191118,0.0938226257661822,0.115722720114935,0.176473861814571,0.106375084416052,0.0982736599747526,20240812,"site8","agg2"
"33",23.2368193394804,0.0917583695854367,1.59695715271138,0.107055143733513,0.0186798683295216,24.7333252987977,0.0987086514263294,1.55637276271159,0.128084469266888,0.0222003444863978,24.0221711233847,0.0839574219909966,1.60676300125087,0.090957529456325,0.0168148160512736,18.8576682115221,0.0850083129754216,1.44183196151495,0.107097983371598,0.0189386062594902,25.6430656071654,0.075097148160929,1.63715814636773,0.0727270379770545,0.0117972983705327,23.5703574379358,0.0796660315165036,1.62240060345778,0.102329269591956,0.0172894857875559,29.5407449282915,0.0956713183561918,1.91600985909271,0.104064473123143,0.0184830396688038,20.1735064081474,0.0908579793921747,1.50054697035598,0.111197598433945,0.018777473473604,20240408,"site8","agg4"
"34",24.3163348706242,0.126597691139467,1.84479657950592,0.160701665759046,0.0290364714293821,19.0667919678498,0.193105536678869,1.71172204984321,0.319899273247701,0.0764755824419336,27.0950466721859,0.122246571454471,1.83154485881583,0.151355126570694,0.0254115646383064,18.7722427241405,0.119726942294327,1.45428009797444,0.160425929009552,0.0311440797452458,18.7942925407726,0.078222297996537,1.38646672968382,0.0849695072436701,0.0143916846480009,27.9999565873149,0.0992544670545227,1.79893673805702,0.129360754637421,0.0225407888213485,15.8674030722068,0.0722423105674319,1.21186479027579,0.0740050468563998,0.0123489960289022,13.3747305107109,0.0750891352609539,1.10897821782973,0.0901434660333537,0.0150479905689494,20240523,"site8","agg4"
"35",4.36687978654844,4.44029445884805,4.14536324061807,3.69655789711619,4.62553549760703,4.49820551953414,4.27361424332635,3.93642061107128,2.07072863810348,1.53501418449733,1.1564270704876,1.0298677260909,2.40011257091009,1.94184889360592,1.58081952801265,1.3866061740123,3.28084633393569,2.83438137861052,2.49514214852672,1.98391774110891,4.47879903193961,3.8483154923014,3.36301443834341,3.00594288688276,3.43432777857738,3.20128742490837,2.90613105237734,2.51519898570373,2.59642911132513,2.39400662730077,2.16418419229214,1.87849605892215,2.72173058867077,2.45303962680512,2.16472072906616,1.78800495308867,3.73840610579669,3.82750075794718,3.68182777715327,3.54652433578237,20240722,"site8","agg4"
"36",2.75013423338366,3.01385340225866,2.90129263569174,2.59276788561511,2.74193092308524,3.19989991048669,3.20383705435337,2.96183546649698,3.21576856203665,2.77308179576178,2.30850480038249,1.9488889724359,3.33376559137302,2.9222181398272,2.18849542807142,1.68310311091275,3.30239412541246,2.90147865517303,2.62135344155679,2.39544331771194,3.35465122917799,3.29237255834876,3.26657314373021,3.14014614325148,0.136591924600263,0.225345014669705,0.069102139345658,0.0800687406985345,0.0606794814484374,0.105995073061257,0.0757367889325262,0.0669215043063816,0.068215487018343,0.120270350317268,0.0849519350006724,0.0897882279366072,0.0941951099821052,0.148325021511095,0.0931911491717387,0.0907304610043598,20240812,"site8","agg4"
